DateTime(Local),Actual,Forecast(1 hour ahead),Forecast(2 hours ahead),Forecast(24 hours ahead)
25-Apr-2019 20:00:00,32.46,28.03,28.03,24.07
25-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
25-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
25-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 00:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 01:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 02:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 03:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 04:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 05:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 06:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 07:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 08:00:00,6.34,3.88,3.88,3.88
26-Apr-2019 09:00:00,60.46,98.19,98.19,98.19
26-Apr-2019 10:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 11:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 12:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 13:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 14:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 15:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 16:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 17:00:00,100.00,100.00,100.00,100.00
26-Apr-2019 18:00:00,100.00,100.00,100.00,98.64
26-Apr-2019 19:00:00,98.34,97.05,97.05,81.62
26-Apr-2019 20:00:00,36.08,27.37,27.63,23.46
26-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
26-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 00:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 01:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 02:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 03:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 04:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 05:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 06:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 07:00:00,3.67,0.00,0.00,0.00
27-Apr-2019 08:00:00,13.35,6.38,6.38,6.53
27-Apr-2019 09:00:00,59.15,95.32,98.43,98.65
27-Apr-2019 10:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 11:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 12:00:00,94.02,100.00,100.00,100.00
27-Apr-2019 13:00:00,100.00,99.72,100.00,100.00
27-Apr-2019 14:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 15:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 16:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 17:00:00,100.00,100.00,100.00,100.00
27-Apr-2019 18:00:00,100.00,100.00,100.00,94.57
27-Apr-2019 19:00:00,74.27,93.22,93.22,75.99
27-Apr-2019 20:00:00,3.76,26.41,26.67,22.67
27-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
27-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 00:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 01:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 02:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 03:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 04:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 05:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 06:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 07:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 08:00:00,7.97,7.41,7.41,7.41
28-Apr-2019 09:00:00,100.00,89.49,89.49,89.49
28-Apr-2019 10:00:00,88.97,96.58,100.00,100.00
28-Apr-2019 11:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 12:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 13:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 14:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 15:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 16:00:00,93.34,100.00,100.00,100.00
28-Apr-2019 17:00:00,100.00,100.00,100.00,100.00
28-Apr-2019 18:00:00,100.00,94.56,99.90,89.15
28-Apr-2019 19:00:00,45.41,20.16,65.08,65.83
28-Apr-2019 20:00:00,18.83,6.61,15.32,14.41
28-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
28-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 00:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 01:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 02:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 03:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 04:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 05:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 06:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 07:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 08:00:00,23.58,8.84,7.13,6.70
29-Apr-2019 09:00:00,61.92,94.01,90.46,73.05
29-Apr-2019 10:00:00,100.00,100.00,100.00,92.49
29-Apr-2019 11:00:00,96.86,96.86,100.00,100.00
29-Apr-2019 12:00:00,100.00,100.00,98.62,100.00
29-Apr-2019 13:00:00,100.00,100.00,100.00,100.00
29-Apr-2019 14:00:00,100.00,100.00,100.00,100.00
29-Apr-2019 15:00:00,100.00,100.00,100.00,97.41
29-Apr-2019 16:00:00,100.00,100.00,100.00,93.37
29-Apr-2019 17:00:00,100.00,100.00,100.00,85.85
29-Apr-2019 18:00:00,73.88,72.69,100.00,68.99
29-Apr-2019 19:00:00,98.17,84.00,80.99,43.22
29-Apr-2019 20:00:00,10.76,13.83,16.47,10.63
29-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
29-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 00:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 01:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 02:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 03:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 04:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 05:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 06:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 07:00:00,2.70,0.00,0.00,0.00
30-Apr-2019 08:00:00,10.44,4.90,4.49,5.32
30-Apr-2019 09:00:00,94.49,87.49,49.46,61.86
30-Apr-2019 10:00:00,98.40,100.00,100.00,89.05
30-Apr-2019 11:00:00,100.00,100.00,100.00,92.96
30-Apr-2019 12:00:00,100.00,100.00,100.00,100.00
30-Apr-2019 13:00:00,100.00,100.00,100.00,100.00
30-Apr-2019 14:00:00,100.00,100.00,100.00,100.00
30-Apr-2019 15:00:00,100.00,100.00,100.00,100.00
30-Apr-2019 16:00:00,100.00,100.00,100.00,100.00
30-Apr-2019 17:00:00,94.84,100.00,100.00,95.22
30-Apr-2019 18:00:00,74.71,85.12,100.00,80.13
30-Apr-2019 19:00:00,52.91,71.53,91.14,56.01
30-Apr-2019 20:00:00,12.44,20.44,26.99,13.36
30-Apr-2019 21:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 22:00:00,0.00,0.00,0.00,0.00
30-Apr-2019 23:00:00,0.00,0.00,0.00,0.00
01-May-2019 00:00:00,0.00,0.00,0.00,0.00
01-May-2019 01:00:00,0.00,0.00,0.00,0.00
01-May-2019 02:00:00,0.00,0.00,0.00,0.00
01-May-2019 03:00:00,0.00,0.00,0.00,0.00
01-May-2019 04:00:00,0.00,0.00,0.00,0.00
01-May-2019 05:00:00,0.00,0.00,0.00,0.00
01-May-2019 06:00:00,0.00,0.00,0.00,0.00
01-May-2019 07:00:00,18.57,0.00,0.00,0.00
01-May-2019 08:00:00,0.73,2.89,4.90,1.45
01-May-2019 09:00:00,20.98,11.48,20.85,24.15
01-May-2019 10:00:00,32.99,36.70,25.74,52.69
01-May-2019 11:00:00,73.80,73.10,48.82,75.89
01-May-2019 12:00:00,94.84,90.34,80.30,77.02
01-May-2019 13:00:00,100.00,97.35,74.45,92.38
01-May-2019 14:00:00,87.95,84.43,92.06,94.20
01-May-2019 15:00:00,100.00,100.00,82.57,95.98
01-May-2019 16:00:00,85.42,75.54,93.13,91.63
01-May-2019 17:00:00,86.50,92.17,83.62,90.55
01-May-2019 18:00:00,70.27,80.15,86.72,77.43
01-May-2019 19:00:00,67.53,67.17,57.28,53.08
01-May-2019 20:00:00,9.48,6.81,13.40,11.59
01-May-2019 21:00:00,0.00,0.00,0.00,0.00
01-May-2019 22:00:00,0.00,0.00,0.00,0.00
01-May-2019 23:00:00,0.00,0.00,0.00,0.00
02-May-2019 00:00:00,0.00,0.00,0.00,0.00
02-May-2019 01:00:00,0.00,0.00,0.00,0.00
02-May-2019 02:00:00,0.00,0.00,0.00,0.00
02-May-2019 03:00:00,0.00,0.00,0.00,0.00
02-May-2019 04:00:00,0.00,0.00,0.00,0.00
02-May-2019 05:00:00,0.00,0.00,0.00,0.00
02-May-2019 06:00:00,0.00,0.00,0.00,0.00
02-May-2019 07:00:00,0.00,0.00,0.00,0.00
02-May-2019 08:00:00,23.14,11.88,11.88,11.59
02-May-2019 09:00:00,90.19,100.00,100.00,100.00
02-May-2019 10:00:00,100.00,100.00,100.00,100.00
02-May-2019 11:00:00,100.00,100.00,100.00,100.00
02-May-2019 12:00:00,100.00,98.61,98.72,100.00
02-May-2019 13:00:00,90.71,81.00,62.00,93.47
02-May-2019 14:00:00,98.47,100.00,90.60,77.76
02-May-2019 15:00:00,91.47,92.14,100.00,75.83
02-May-2019 16:00:00,82.90,84.71,100.00,90.18
02-May-2019 17:00:00,73.97,90.41,86.31,92.05
02-May-2019 18:00:00,79.64,68.55,80.78,69.27
02-May-2019 19:00:00,37.41,46.73,69.23,40.67
02-May-2019 20:00:00,21.98,12.54,7.45,10.85
02-May-2019 21:00:00,0.00,0.00,0.00,0.00
02-May-2019 22:00:00,0.00,0.00,0.00,0.00
02-May-2019 23:00:00,0.00,0.00,0.00,0.00
03-May-2019 00:00:00,0.00,0.00,0.00,0.00
03-May-2019 01:00:00,0.00,0.00,0.00,0.00
03-May-2019 02:00:00,0.00,0.00,0.00,0.00
03-May-2019 03:00:00,0.00,0.00,0.00,0.00
03-May-2019 04:00:00,0.00,0.00,0.00,0.00
03-May-2019 05:00:00,0.00,0.00,0.00,0.00
03-May-2019 06:00:00,0.00,0.00,0.00,0.00
03-May-2019 07:00:00,0.00,0.00,0.00,0.00
03-May-2019 08:00:00,12.60,10.00,11.01,10.58
03-May-2019 09:00:00,100.00,97.11,94.97,92.25
03-May-2019 10:00:00,100.00,100.00,100.00,100.00
03-May-2019 11:00:00,100.00,100.00,100.00,100.00
03-May-2019 12:00:00,97.47,89.74,100.00,100.00
03-May-2019 13:00:00,80.37,83.87,92.82,100.00
03-May-2019 14:00:00,100.00,76.46,81.80,100.00
03-May-2019 15:00:00,75.54,89.79,69.30,100.00
03-May-2019 16:00:00,96.30,94.72,85.88,96.09
03-May-2019 17:00:00,100.00,100.00,87.09,82.46
03-May-2019 18:00:00,100.00,100.00,100.00,81.46
03-May-2019 19:00:00,100.00,100.00,100.00,70.88
03-May-2019 20:00:00,31.67,31.53,31.53,26.37
03-May-2019 21:00:00,0.00,0.00,0.00,0.00
03-May-2019 22:00:00,0.00,0.00,0.00,0.00
03-May-2019 23:00:00,0.00,0.00,0.00,0.00
04-May-2019 00:00:00,0.00,0.00,0.00,0.00
04-May-2019 01:00:00,0.00,0.00,0.00,0.00
04-May-2019 02:00:00,0.00,0.00,0.00,0.00
04-May-2019 03:00:00,0.00,0.00,0.00,0.00
04-May-2019 04:00:00,0.00,0.00,0.00,0.00
04-May-2019 05:00:00,0.00,0.00,0.00,0.00
04-May-2019 06:00:00,0.00,0.00,0.00,0.00
04-May-2019 07:00:00,0.00,0.00,0.00,0.00
04-May-2019 08:00:00,17.94,12.98,13.41,9.54
04-May-2019 09:00:00,68.69,81.39,83.82,92.00
04-May-2019 10:00:00,100.00,100.00,88.03,100.00
04-May-2019 11:00:00,100.00,100.00,100.00,100.00
04-May-2019 12:00:00,100.00,100.00,100.00,100.00
04-May-2019 13:00:00,100.00,100.00,100.00,100.00
04-May-2019 14:00:00,100.00,100.00,100.00,100.00
04-May-2019 15:00:00,100.00,100.00,100.00,100.00
04-May-2019 16:00:00,100.00,100.00,100.00,100.00
04-May-2019 17:00:00,100.00,100.00,100.00,100.00
04-May-2019 18:00:00,100.00,100.00,100.00,100.00
04-May-2019 19:00:00,91.35,97.56,97.56,80.26
04-May-2019 20:00:00,47.74,31.13,31.90,26.59
04-May-2019 21:00:00,0.00,0.00,0.00,0.00
04-May-2019 22:00:00,0.00,0.00,0.00,0.00
04-May-2019 23:00:00,0.00,0.00,0.00,0.00
05-May-2019 00:00:00,0.00,0.00,0.00,0.00
05-May-2019 01:00:00,0.00,0.00,0.00,0.00
05-May-2019 02:00:00,0.00,0.00,0.00,0.00
05-May-2019 03:00:00,0.00,0.00,0.00,0.00
05-May-2019 04:00:00,0.00,0.00,0.00,0.00
05-May-2019 05:00:00,0.00,0.00,0.00,0.00
05-May-2019 06:00:00,0.00,0.00,0.00,0.00
05-May-2019 07:00:00,0.00,0.00,0.00,0.00
05-May-2019 08:00:00,8.22,13.08,13.08,12.23
05-May-2019 09:00:00,100.00,99.60,99.60,98.95
05-May-2019 10:00:00,100.00,100.00,100.00,100.00
05-May-2019 11:00:00,100.00,100.00,100.00,100.00
05-May-2019 12:00:00,100.00,100.00,100.00,100.00
05-May-2019 13:00:00,100.00,100.00,100.00,100.00
05-May-2019 14:00:00,100.00,100.00,100.00,100.00
05-May-2019 15:00:00,100.00,100.00,100.00,100.00
05-May-2019 16:00:00,100.00,100.00,100.00,100.00
05-May-2019 17:00:00,100.00,100.00,100.00,100.00
05-May-2019 18:00:00,99.23,100.00,100.00,98.06
05-May-2019 19:00:00,85.22,93.70,93.70,78.57
05-May-2019 20:00:00,14.73,30.39,30.39,25.76
05-May-2019 21:00:00,0.00,0.00,0.00,0.00
05-May-2019 22:00:00,0.00,0.00,0.00,0.00
05-May-2019 23:00:00,0.00,0.00,0.00,0.00
06-May-2019 00:00:00,0.00,0.00,0.00,0.00
06-May-2019 01:00:00,0.00,0.00,0.00,0.00
06-May-2019 02:00:00,0.00,0.00,0.00,0.00
06-May-2019 03:00:00,0.00,0.00,0.00,0.00
06-May-2019 04:00:00,0.00,0.00,0.00,0.00
06-May-2019 05:00:00,0.00,0.00,0.00,0.00
06-May-2019 06:00:00,0.00,0.00,0.00,0.00
06-May-2019 07:00:00,0.00,0.00,0.00,0.00
06-May-2019 08:00:00,11.66,11.80,11.80,11.80
06-May-2019 09:00:00,58.56,92.91,92.91,92.91
06-May-2019 10:00:00,72.46,100.00,100.00,100.00
06-May-2019 11:00:00,100.00,100.00,100.00,100.00
06-May-2019 12:00:00,100.00,100.00,100.00,100.00
06-May-2019 13:00:00,100.00,100.00,100.00,100.00
06-May-2019 14:00:00,100.00,100.00,100.00,100.00
06-May-2019 15:00:00,100.00,100.00,100.00,100.00
06-May-2019 16:00:00,100.00,100.00,100.00,100.00
06-May-2019 17:00:00,100.00,100.00,100.00,100.00
06-May-2019 18:00:00,100.00,100.00,100.00,99.02
06-May-2019 19:00:00,100.00,98.99,98.99,83.39
06-May-2019 20:00:00,29.47,37.37,37.37,31.87
06-May-2019 21:00:00,0.00,0.00,0.00,0.00
06-May-2019 22:00:00,0.00,0.00,0.00,0.00
06-May-2019 23:00:00,0.00,0.00,0.00,0.00
07-May-2019 00:00:00,0.00,0.00,0.00,0.00
07-May-2019 01:00:00,0.00,0.00,0.00,0.00
07-May-2019 02:00:00,0.00,0.00,0.00,0.00
07-May-2019 03:00:00,0.00,0.00,0.00,0.00
07-May-2019 04:00:00,0.00,0.00,0.00,0.00
07-May-2019 05:00:00,0.00,0.00,0.00,0.00
07-May-2019 06:00:00,0.00,0.00,0.00,0.00
07-May-2019 07:00:00,0.00,0.00,0.00,0.00
07-May-2019 08:00:00,11.19,15.17,15.17,15.17
07-May-2019 09:00:00,100.00,100.00,100.00,100.00
07-May-2019 10:00:00,100.00,100.00,100.00,100.00
07-May-2019 11:00:00,100.00,100.00,100.00,100.00
07-May-2019 12:00:00,100.00,100.00,100.00,100.00
07-May-2019 13:00:00,100.00,100.00,100.00,100.00
07-May-2019 14:00:00,100.00,100.00,100.00,100.00
07-May-2019 15:00:00,100.00,100.00,100.00,100.00
07-May-2019 16:00:00,100.00,100.00,100.00,100.00
07-May-2019 17:00:00,100.00,100.00,100.00,100.00
07-May-2019 18:00:00,100.00,100.00,100.00,100.00
07-May-2019 19:00:00,100.00,100.00,100.00,83.84
07-May-2019 20:00:00,54.63,38.30,38.30,30.20
07-May-2019 21:00:00,0.00,0.00,0.00,0.00
07-May-2019 22:00:00,0.00,0.00,0.00,0.00
07-May-2019 23:00:00,0.00,0.00,0.00,0.00
08-May-2019 00:00:00,0.00,0.00,0.00,0.00
08-May-2019 01:00:00,0.00,0.00,0.00,0.00
08-May-2019 02:00:00,0.00,0.00,0.00,0.00
08-May-2019 03:00:00,0.00,0.00,0.00,0.00
08-May-2019 04:00:00,0.00,0.00,0.00,0.00
08-May-2019 05:00:00,0.00,0.00,0.00,0.00
08-May-2019 06:00:00,0.00,0.00,0.00,0.00
08-May-2019 07:00:00,0.00,0.00,0.00,0.00
08-May-2019 08:00:00,19.86,13.93,14.79,13.51
08-May-2019 09:00:00,100.00,100.00,100.00,100.00
08-May-2019 10:00:00,100.00,100.00,100.00,100.00
08-May-2019 11:00:00,100.00,100.00,100.00,100.00
08-May-2019 12:00:00,100.00,100.00,100.00,100.00
08-May-2019 13:00:00,100.00,100.00,100.00,100.00
08-May-2019 14:00:00,100.00,100.00,100.00,100.00
08-May-2019 15:00:00,100.00,100.00,100.00,100.00
08-May-2019 16:00:00,100.00,100.00,100.00,100.00
08-May-2019 17:00:00,100.00,100.00,100.00,100.00
08-May-2019 18:00:00,100.00,100.00,100.00,100.00
08-May-2019 19:00:00,90.81,99.17,99.17,89.37
08-May-2019 20:00:00,36.84,37.72,37.72,33.54
08-May-2019 21:00:00,0.00,0.00,0.00,0.00
08-May-2019 22:00:00,0.00,0.00,0.00,0.00
08-May-2019 23:00:00,0.00,0.00,0.00,0.00
09-May-2019 00:00:00,0.00,0.00,0.00,0.00
09-May-2019 01:00:00,0.00,0.00,0.00,0.00
09-May-2019 02:00:00,0.00,0.00,0.00,0.00
09-May-2019 03:00:00,0.00,0.00,0.00,0.00
09-May-2019 04:00:00,0.00,0.00,0.00,0.00
09-May-2019 05:00:00,0.00,0.00,0.00,0.00
09-May-2019 06:00:00,0.00,0.00,0.00,0.00
09-May-2019 07:00:00,0.00,0.00,0.00,0.00
09-May-2019 08:00:00,6.66,15.11,14.97,14.97
09-May-2019 09:00:00,67.29,97.21,87.78,100.00
09-May-2019 10:00:00,98.93,100.00,100.00,100.00
09-May-2019 11:00:00,100.00,100.00,100.00,100.00
09-May-2019 12:00:00,100.00,100.00,100.00,100.00
09-May-2019 13:00:00,100.00,100.00,100.00,100.00
09-May-2019 14:00:00,100.00,100.00,100.00,100.00
09-May-2019 15:00:00,100.00,100.00,100.00,100.00
09-May-2019 16:00:00,100.00,100.00,100.00,100.00
09-May-2019 17:00:00,100.00,100.00,100.00,100.00
09-May-2019 18:00:00,100.00,100.00,100.00,100.00
09-May-2019 19:00:00,100.00,97.25,97.25,86.57
09-May-2019 20:00:00,25.30,35.41,35.41,31.74
09-May-2019 21:00:00,0.00,0.00,0.00,0.00
09-May-2019 22:00:00,0.00,0.00,0.00,0.00
09-May-2019 23:00:00,0.00,0.00,0.00,0.00
10-May-2019 00:00:00,0.00,0.00,0.00,0.00
10-May-2019 01:00:00,0.00,0.00,0.00,0.00
10-May-2019 02:00:00,0.00,0.00,0.00,0.00
10-May-2019 03:00:00,0.00,0.00,0.00,0.00
10-May-2019 04:00:00,0.00,0.00,0.00,0.00
10-May-2019 05:00:00,0.00,0.00,0.00,0.00
10-May-2019 06:00:00,0.00,0.00,0.00,0.00
10-May-2019 07:00:00,0.00,0.00,0.00,0.00
10-May-2019 08:00:00,19.70,17.33,17.33,17.33
10-May-2019 09:00:00,100.00,100.00,100.00,100.00
10-May-2019 10:00:00,100.00,100.00,100.00,100.00
10-May-2019 11:00:00,100.00,100.00,100.00,100.00
10-May-2019 12:00:00,100.00,100.00,100.00,100.00
10-May-2019 13:00:00,100.00,100.00,100.00,100.00
10-May-2019 14:00:00,100.00,100.00,100.00,100.00
10-May-2019 15:00:00,100.00,100.00,100.00,100.00
10-May-2019 16:00:00,100.00,100.00,100.00,100.00
10-May-2019 17:00:00,99.17,100.00,100.00,100.00
10-May-2019 18:00:00,100.00,100.00,100.00,87.74
10-May-2019 19:00:00,96.93,95.10,93.85,61.29
10-May-2019 20:00:00,6.08,36.57,37.80,18.31
10-May-2019 21:00:00,0.32,0.00,0.00,0.00
10-May-2019 22:00:00,0.00,0.00,0.00,0.00
10-May-2019 23:00:00,0.00,0.00,0.00,0.00
11-May-2019 00:00:00,0.00,0.00,0.00,0.00
11-May-2019 01:00:00,0.00,0.00,0.00,0.00
11-May-2019 02:00:00,0.00,0.00,0.00,0.00
11-May-2019 03:00:00,0.00,0.00,0.00,0.00
11-May-2019 04:00:00,0.00,0.00,0.00,0.00
11-May-2019 05:00:00,0.00,0.00,0.00,0.00
11-May-2019 06:00:00,0.00,0.00,0.00,0.00
11-May-2019 07:00:00,0.00,0.00,0.00,0.00
11-May-2019 08:00:00,30.60,12.18,18.06,18.06
11-May-2019 09:00:00,45.25,83.93,81.42,98.74
11-May-2019 10:00:00,100.00,100.00,99.27,100.00
11-May-2019 11:00:00,100.00,100.00,100.00,100.00
11-May-2019 12:00:00,100.00,100.00,100.00,100.00
11-May-2019 13:00:00,100.00,100.00,100.00,100.00
11-May-2019 14:00:00,100.00,100.00,100.00,100.00
11-May-2019 15:00:00,100.00,100.00,100.00,100.00
11-May-2019 16:00:00,100.00,100.00,100.00,100.00
11-May-2019 17:00:00,100.00,100.00,100.00,100.00
11-May-2019 18:00:00,100.00,97.13,97.13,90.43
11-May-2019 19:00:00,67.33,93.85,87.04,73.65
11-May-2019 20:00:00,33.24,38.33,37.85,27.69
11-May-2019 21:00:00,0.00,0.00,0.00,0.00
11-May-2019 22:00:00,0.00,0.00,0.00,0.00
11-May-2019 23:00:00,0.00,0.00,0.00,0.00
12-May-2019 00:00:00,0.00,0.00,0.00,0.00
12-May-2019 01:00:00,0.00,0.00,0.00,0.00
12-May-2019 02:00:00,0.00,0.00,0.00,0.00
12-May-2019 03:00:00,0.00,0.00,0.00,0.00
12-May-2019 04:00:00,0.00,0.00,0.00,0.00
12-May-2019 05:00:00,0.00,0.00,0.00,0.00
12-May-2019 06:00:00,0.00,0.00,0.00,0.00
12-May-2019 07:00:00,0.00,0.00,0.00,0.00
12-May-2019 08:00:00,24.96,17.89,18.59,18.59
12-May-2019 09:00:00,100.00,92.35,90.57,100.00
12-May-2019 10:00:00,100.00,100.00,100.00,100.00
12-May-2019 11:00:00,100.00,100.00,100.00,100.00
12-May-2019 12:00:00,100.00,100.00,100.00,100.00
12-May-2019 13:00:00,100.00,100.00,100.00,100.00
12-May-2019 14:00:00,100.00,100.00,100.00,100.00
12-May-2019 15:00:00,100.00,100.00,100.00,100.00
12-May-2019 16:00:00,100.00,100.00,100.00,100.00
12-May-2019 17:00:00,100.00,100.00,100.00,100.00
12-May-2019 18:00:00,100.00,100.00,100.00,98.46
12-May-2019 19:00:00,77.60,96.98,96.98,82.71
12-May-2019 20:00:00,45.87,37.38,38.99,32.22
12-May-2019 21:00:00,0.00,0.00,0.00,0.00
12-May-2019 22:00:00,0.00,0.00,0.00,0.00
12-May-2019 23:00:00,0.00,0.00,0.00,0.00
13-May-2019 00:00:00,0.00,0.00,0.00,0.00
13-May-2019 01:00:00,0.00,0.00,0.00,0.00
13-May-2019 02:00:00,0.00,0.00,0.00,0.00
13-May-2019 03:00:00,0.00,0.00,0.00,0.00
13-May-2019 04:00:00,0.00,0.00,0.00,0.00
13-May-2019 05:00:00,0.00,0.00,0.00,0.00
13-May-2019 06:00:00,0.00,0.00,0.00,0.00
13-May-2019 07:00:00,0.00,0.00,0.00,0.00
13-May-2019 08:00:00,11.23,18.51,18.51,10.22
13-May-2019 09:00:00,74.75,68.40,82.28,72.57
13-May-2019 10:00:00,100.00,100.00,68.88,98.10
13-May-2019 11:00:00,100.00,100.00,100.00,99.97
13-May-2019 12:00:00,100.00,100.00,100.00,100.00
13-May-2019 13:00:00,100.00,100.00,100.00,100.00
13-May-2019 14:00:00,100.00,100.00,100.00,100.00
13-May-2019 15:00:00,100.00,100.00,100.00,100.00
13-May-2019 16:00:00,100.00,100.00,100.00,100.00
13-May-2019 17:00:00,100.00,100.00,100.00,100.00
13-May-2019 18:00:00,100.00,100.00,100.00,98.44
13-May-2019 19:00:00,98.42,97.72,97.72,83.82
13-May-2019 20:00:00,37.47,37.34,39.48,34.05
13-May-2019 21:00:00,0.00,0.00,0.00,0.00
13-May-2019 22:00:00,0.00,0.00,0.00,0.00
13-May-2019 23:00:00,0.00,0.00,0.00,0.00
14-May-2019 00:00:00,0.00,0.00,0.00,0.00
14-May-2019 01:00:00,0.00,0.00,0.00,0.00
14-May-2019 02:00:00,0.00,0.00,0.00,0.00
14-May-2019 03:00:00,0.00,0.00,0.00,0.00
14-May-2019 04:00:00,0.00,0.00,0.00,0.00
14-May-2019 05:00:00,0.00,0.00,0.00,0.00
14-May-2019 06:00:00,0.00,0.00,0.00,0.00
14-May-2019 07:00:00,0.00,0.00,0.00,0.00
14-May-2019 08:00:00,15.07,17.05,17.47,17.47
14-May-2019 09:00:00,71.95,99.82,99.82,99.82
14-May-2019 10:00:00,100.00,100.00,100.00,100.00
14-May-2019 11:00:00,100.00,100.00,100.00,100.00
14-May-2019 12:00:00,100.00,100.00,100.00,100.00
14-May-2019 13:00:00,100.00,100.00,100.00,100.00
14-May-2019 14:00:00,100.00,100.00,100.00,100.00
14-May-2019 15:00:00,100.00,100.00,100.00,100.00
14-May-2019 16:00:00,100.00,100.00,100.00,100.00
14-May-2019 17:00:00,100.00,100.00,100.00,100.00
14-May-2019 18:00:00,100.00,100.00,100.00,100.00
14-May-2019 19:00:00,65.16,95.49,95.49,85.43
14-May-2019 20:00:00,17.74,38.87,38.87,34.75
14-May-2019 21:00:00,0.00,0.00,0.00,0.00
14-May-2019 22:00:00,0.00,0.00,0.00,0.00
14-May-2019 23:00:00,0.00,0.00,0.00,0.00
15-May-2019 00:00:00,0.00,0.00,0.00,0.00
15-May-2019 01:00:00,0.00,0.00,0.00,0.00
15-May-2019 02:00:00,0.00,0.00,0.00,0.00
15-May-2019 03:00:00,0.00,0.00,0.00,0.00
15-May-2019 04:00:00,0.00,0.00,0.00,0.00
15-May-2019 05:00:00,0.00,0.00,0.00,0.00
15-May-2019 06:00:00,0.00,0.00,0.00,0.00
15-May-2019 07:00:00,0.00,0.00,0.00,0.00
15-May-2019 08:00:00,6.19,16.37,16.37,16.37
15-May-2019 09:00:00,100.00,96.37,96.37,96.37
15-May-2019 10:00:00,100.00,100.00,100.00,100.00
15-May-2019 11:00:00,100.00,100.00,100.00,100.00
